time,alpha001_20210104,alpha001_20210105,alpha001_20210106,alpha001_20210107,alpha001_20210108,alpha001_20210111,alpha001_20210112,alpha001_20210113,alpha001_20210114,alpha001_20210115,alpha001_20210118,alpha001_20210119,alpha001_20210120,alpha001_20210121,alpha001_20210122,alpha001_20210125,alpha001_20210126,alpha001_20210127,alpha001_20210128,alpha001_20210129,alpha001_20210201,alpha001_20210202,alpha001_20210203,alpha001_20210204,alpha001_20210205,alpha001_20210208,alpha001_20210209,alpha001_20210210,alpha001_20210218,alpha001_20210219,alpha001_20210222,alpha001_20210223,alpha001_20210224,alpha001_20210225,alpha001_20210226,alpha001_20210301,alpha001_20210302,alpha001_20210303,alpha001_20210304,alpha001_20210305,alpha001_20210308,alpha001_20210309,alpha001_20210310,alpha001_20210311,alpha001_20210312,alpha001_20210315,alpha001_20210316,alpha001_20210317,alpha001_20210318,alpha001_20210319,alpha001_20210322,alpha001_20210323,alpha001_20210324,alpha001_20210325,alpha001_20210326,alpha001_20210329,alpha001_20210330,alpha001_20210331,alpha001_20210401,alpha001_20210402,alpha001_20210406,alpha001_20210407,alpha001_20210408,alpha001_20210409,alpha001_20210412,alpha001_20210413,alpha001_20210414,alpha001_20210415,alpha001_20210416,alpha001_20210419,alpha001_20210420,alpha001_20210421,alpha001_20210422,alpha001_20210423,alpha001_20210426,alpha001_20210427,alpha001_20210428,alpha001_20210429,alpha001_20210430,alpha001_20210506,alpha001_20210507,alpha001_20210510,alpha001_20210511,alpha001_20210512,alpha001_20210513,alpha001_20210514,alpha001_20210517,alpha001_20210518,alpha001_20210519,alpha001_20210520,alpha001_20210521,alpha001_20210524,alpha001_20210525,alpha001_20210526,alpha001_20210527,alpha001_20210528,alpha001_20210531,alpha001_20210601,alpha001_20210602,alpha001_20210603,alpha001_20210604,alpha001_20210607,alpha001_20210608,alpha001_20210609,alpha001_20210610,alpha001_20210611,alpha001_20210615,alpha001_20210616,alpha001_20210617,alpha001_20210618,alpha001_20210621,alpha001_20210622,alpha001_20210623,alpha001_20210624,alpha001_20210625,alpha001_20210628,alpha001_20210629,alpha001_20210630
10:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:05:00,-0.013283106814442785,0.04896668259217539,-0.014109333699550855,0.028374514673556662,-0.19882130979911453,-0.14133780763266507,-0.026884944619710274,0.0037130738591350946,-0.1064547258187928,0.011612742649384725,-0.2675981942170004,-0.09094068369784503,-0.1982061666236547,-0.1329944420214952,-0.026734730459315792,-0.15166807395612036,-0.13135858489081506,-0.07748279701401357,-0.07067601208465413,-0.08543521954775408,-0.257246481769032,-0.13617235600255978,-0.031209415921037473,-0.0730847881988142,-0.2708998283378262,-0.12124098582129236,-0.06464047103600999,-0.18596895014961073,0.06517651780861547,0.01243595660997051,-0.06522146531930513,-0.17967600077371676,0.017993673159768735,-0.08322718883504014,-0.1753588757184831,-0.16067215774998694,-0.0204934963645956,-0.22939757638796315,-0.01812968564776468,-0.048684635063868116,-0.13603441420004606,-0.0055108321915627026,-0.03279386394203401,-0.020562081066035253,-0.06655997602336751,-0.10094787443767145,-0.0439137002380927,-0.24588353082765513,-0.05903446610301875,-0.10835978841909884,-0.1544211454131486,0.023070699598636453,-0.026215173944525327,-0.05811503480581641,-0.05003990443888946,-0.08447761068930015,0.07864146711135822,-0.052094860066066014,-0.05498659102968665,-0.1143364149470103,-0.04384762370526664,0.027027083454412206,-0.0363639751455303,-0.186768013905283,-0.010575123241466623,-0.07285279157180137,-0.0950564875456074,-0.04343865490948136,0.021984379403587145,-0.19800536189900297,-0.10350253732198755,-0.08499434045831165,-0.07405500887508942,-0.08602701034830393,-0.10078610153297604,-0.020638075708762513,-0.10520384986088205,-0.10890930329846271,-0.052427313416171156,-0.10625436473686038,-0.072572715086465,-0.052278868181894665,0.030932665417774424,-0.048593742895066044,-0.12226975837761744,-0.049128413863669416,-0.02596307935762691,-0.09339896831714666,-0.10533117402063166,-0.10835250765540627,-0.0628147237769351,-0.05222537275084698,-0.03741478957810653,-0.08849295013140802,-0.131243641033972,-0.12876226731609833,-0.10628109109447227,-0.10685045198408201,-0.05990951327440518,-0.041979164138793074,-0.1834372190969821,-0.12697990893644084,-0.1306561179560978,-0.14460775166154688,-0.12190289291194135,-0.011087362082529223,-0.07991635828160072,-0.082542815612213,-0.19165795010961448,-0.11249401184100685,-0.10494603719435867,-0.054556980664421564,-0.14246587783617348,-0.02810911557323517,-0.12335119654480024,-0.08554948527214835,-0.07112521945324055,-0.09957811988488864
10:06:00,-0.028205231360785954,0.014681155187847846,-0.015095336696336543,0.016663236845684583,-0.18080572347301774,-0.17931986891267093,-0.0655437130816981,0.059423377314304096,-0.11851178560816998,-0.004636088017761144,-0.3159226414493486,-0.12264924350504412,-0.18291538008093186,-0.04096861607822299,-0.05388417107575726,-0.09692647791097761,-0.11299246003804041,-0.029796757176514165,-0.042512736922481906,-0.035540533979165026,-0.21371731506711455,-0.11164267314734977,-0.042908263616585576,-0.039027410660329415,-0.27918012247762924,-0.07814526906272251,-0.03176905450681864,-0.1495664230070298,0.05035842586597562,0.03536655841535556,-0.06284589998611502,-0.1438458329410635,-0.027497434211654757,0.008616871687536408,-0.2615531751465616,-0.1674405694452718,-0.09170094071187912,-0.22084172854017173,-0.037026316544989925,-0.023118326973730244,-0.1368872698903679,0.017777583823501118,-0.04036225359693302,-0.08471210551125703,-0.15205109551513124,-0.13845950169980117,-0.03925174620731586,-0.13739187635224226,-0.051934991073170636,-0.13595809266939443,-0.13715751390122097,0.04214566801045396,-0.14320382912528068,-0.12035829926600618,-0.04871129768436747,-0.1289674240664033,0.09648964467282756,-0.015011112691407896,-0.08171831364716599,-0.13423021887956765,-0.031163446004186746,-0.0013229007196984526,-0.038272058958021965,-0.14552213348294385,-0.03628161457454924,-0.022228323646024225,-0.11169679285904072,-0.0645371948096466,0.020291852831035587,-0.1460658508000887,-0.08211677251847721,-0.12484284853887755,-0.10277303944845767,-0.062416498342674556,-0.09799502519275563,-0.03161057652408144,-0.12022255142681286,-0.06880472741133187,-0.05437859651903424,-0.09287540078123799,-0.05475623668657542,-0.04922869631970261,0.0672269788362014,-0.09076390947701106,-0.09117530314168044,0.020779374843586447,-0.02237341243801613,-0.05970885944534585,-0.10441488988500155,-0.0761607077666686,-0.03360544785999523,-0.036456039832268285,-0.01279202536847539,-0.05642890213702931,-0.15374253639682528,-0.1534570495032874,-0.12156577905866539,-0.0628834505234611,-0.0916867339740625,-0.0385375982319369,-0.14626802244108347,-0.10773466856359551,-0.1602307114037186,-0.1677513192942632,-0.09916348379792193,-0.01326086051532281,-0.05732514645651423,-0.023228115981048222,-0.151846136508938,-0.03138127336037647,-0.09251216219074737,-0.012080799532081483,-0.11294541748744567,-0.03486448467314964,-0.10231561389211632,-0.08149736345848237,-0.0942297462142936,-0.1310840002526619
10:07:00,-0.0748696538841042,-0.004089638539982297,-0.04223040352502904,-0.0052181792804806585,-0.18078509120396674,-0.18150202840432947,-0.0973406472815675,0.03448240286637143,-0.08111042301370887,-0.005756839522469769,-0.30065725126928033,-0.12894417056892984,-0.185933741744202,0.014951921847596587,-0.030860792156987133,-0.07759163699118288,-0.10445497935066453,0.0035738157521210743,-0.0106694616015535,-0.06553353370937977,-0.12050828901939499,-0.08858671929648072,-0.07035877158097463,-0.10659602216235137,-0.18414278832431483,-0.046116396041518744,-0.010296681336660706,-0.112797525254585,-0.018051482154108487,0.06372808619286141,-0.036576419269376104,-0.09294157006070627,-0.02881130059456622,-0.05748915394348611,-0.23252322205763096,-0.20900523179166047,-0.12807508637011278,-0.18000702085169348,-0.03294226297736908,-0.01799911455858527,-0.12986339466324873,0.05986881015246138,-0.05263928254186829,-0.11765751063709456,-0.03897203830259493,-0.11890281229216536,-0.00829545798113946,-0.12127821851637806,-0.04258640357400966,-0.11568306827499833,-0.06952508017182964,0.03364381142818594,-0.10488438085637641,-0.09157605181487387,-0.0663756240606059,-0.18686897534916835,0.04044918745015876,0.00914590100546802,-0.06751680338348846,-0.0711759361443641,-0.017156436654995277,0.031733832100107724,-0.05082442392433374,-0.11709357855517885,-0.15252363099028296,0.005648549029594275,-0.15049203569367603,-0.1337155079027231,0.05797045090744935,-0.1391192726684878,-0.08515162800396148,-0.12165676248963685,-0.10804568398582545,-0.07145687936135982,-0.11623687367178494,0.0012895533869118848,-0.09134721490540919,-0.06433337272975763,-0.016489502842367068,-0.09394599448769521,-0.0594974226229313,-0.060070568861929644,0.07104169409978556,-0.13376203781688073,-0.053815853648680835,0.02470831716638997,-0.04960447257635146,-0.0366345953106595,-0.07972110935654515,-0.07663888322287293,-0.020601939019059008,-0.040681398179636036,-0.009938528847290384,-0.06717568215283579,-0.15093477655942886,-0.15326842893569412,-0.06662777871988765,-0.05129084211209042,-0.11409546841970122,-0.08436785818050699,-0.1481072502548545,-0.09794520690348425,-0.16165816659563634,-0.12062479175695719,-0.08792721352984426,0.048475822539182846,0.017986784517309083,-0.05020992004717795,-0.0899735627518674,-0.01239919160008883,-0.0775243202918453,0.03318314497273304,-0.11427808816214942,-0.012053249899222405,-0.13018743161337407,-0.04876742505841886,-0.10712228483740943,-0.1325160550005743
10:08:00,-0.016097244035905255,-0.012158618188516431,0.03604958743659584,0.014246135658847888,-0.23270473724984572,-0.17609098237053594,-0.15506087476368974,0.003044580391062652,-0.02174572970181988,-0.010235617329329318,-0.23565355571794036,-0.10050854667652229,-0.07202560448348953,-0.0009189187553356099,0.0035603931859529273,-0.0872413770166995,-0.05009990221741105,-0.029523389089827677,-0.01633985497894268,-0.05797239189093603,-0.08458442246029849,-0.11239597351242954,-0.07193508410821786,-0.08892608455704813,-0.1498540210873021,-0.03456336028017094,-0.046592696620695616,-0.060397648596833324,-0.0014263888530398753,0.06713850776207961,-0.015782404291741582,-0.08577753823087446,-0.001981972093929925,-0.07129243386974381,-0.24617791320428317,-0.23934231714471876,-0.05199228998916342,-0.12659403569081734,-0.027405116952771306,-0.06231861995843182,-0.07000432584399682,0.07853487998039119,-0.042173468459517166,-0.15716178794212315,0.021533165836327427,-0.13434738636396878,-0.03925472360395416,-0.1308745436871041,-0.025776060576820987,-0.04859117696640261,-0.053779744861719755,0.0348368618173299,-0.0968990662769417,-0.070104326688208,-0.08835686303738789,-0.17522679123199386,0.013291710581188705,0.004828326912423067,-0.057929626824783545,-0.06232655520816299,-0.029641362613386405,-0.012688766404164702,-0.025387412940056676,-0.05239984939761451,-0.14547640041861157,-0.04246894476489345,-0.11297373002335688,-0.13302864806298775,0.061293100994083645,-0.0813323640965017,-0.0757860801154423,-0.10120117095506717,-0.1001282672025314,-0.08793240368883358,-0.11709973386828162,-0.06045821824740518,-0.12148693802068226,-0.06624181031295431,0.011402870377458333,-0.05806670254792878,-0.05169987857552968,-0.0542477485313005,0.050125768074418105,-0.10902793177912519,-0.01930374497659699,0.018757167856404595,-0.04921789554858449,-0.03788496928051198,-0.09132001856379694,-0.0703164263316107,0.02046560812402199,-0.07288070008946362,-0.0014519711663391495,-0.06251461403860793,-0.14621061966372753,-0.1647145331603155,-0.097180294938039,-0.023457974719662558,-0.09538995349171003,-0.135371500826834,-0.10622534740936,-0.11435271726104992,-0.16272618452595466,-0.11028561566562113,-0.07738680070377257,0.035371228148469006,0.0024712946498121977,-0.0859648329852615,-0.08078294616199702,-0.07305283972595386,-0.10643764069563046,0.02229135156181499,-0.10274007243120697,-0.07536901523421295,-0.14182741389517484,-0.05890514804895489,-0.1183713735228714,-0.11696945675463914
10:09:00,-0.0022562423214388663,-0.0035503474653763036,0.06553308194399479,-0.04054562120852913,-0.23034685501243213,-0.1529546962322782,-0.19207568054692656,-0.00776591279606708,-0.0243766917927363,-0.029794622137932894,-0.13790120525973978,-0.09900669189570088,-0.05465404146001521,-0.03458221050570179,0.00795408059480692,-0.12419539483771966,-0.041910028775053225,-0.05506185899683584,-0.05491076000620118,-0.036688604068149985,-0.037492823300186065,-0.11857519019807478,-0.1138957570564807,-0.10130772723913962,-0.05097174422207534,-0.04159963025729328,-0.16519268332452133,-0.04756220527000818,-0.03376458462159652,-0.0074664380879030795,-0.021455663499604958,-0.026644426785569036,-0.015271446840761062,-0.0425452639793208,-0.2524560298227403,-0.1788372644280175,-0.06661192533201665,-0.0951109144043507,-0.06058996564321108,-0.12608324923077452,-0.06373646259556488,0.0750386556515092,-0.04617553804321034,-0.19815545091191966,-0.010042348936843606,-0.12608196430055044,-0.09012571998577971,-0.28668904730357514,-0.04668762614862516,-0.06735768647716918,-0.1260842705707705,-0.005887122856598688,-0.07618824902635525,-0.1311886511295183,-0.10787300180819646,-0.19091797768440955,-0.0067673473186143605,-0.03642979068128531,-0.05691251626436746,-0.07941988244716387,-0.06904851001136411,-0.008655328803648776,-0.08172073332892618,-0.017744519791333138,-0.14208095304215196,-0.03463782089119299,-0.08518286072623067,-0.11796267832501638,0.0756128563127884,-0.12372189680241463,-0.08200648151365389,-0.1196941784311546,-0.1119024600921931,-0.06742432668645046,-0.1207662891280787,-0.05565791042050315,-0.12655350972909157,-0.08908312741860769,-0.0014477380688751639,-0.015001641836648778,-0.04225237794616014,-0.03650345641613733,-0.012050109175294773,-0.0915112153653506,0.017297549486431658,-0.02310176005556322,-0.09701373099470889,-0.04489289021318989,-0.12218050414774703,-0.03527689042397246,-0.016260334710844475,-0.12508065306133698,-0.019605645080177866,-0.09523772569352099,-0.1268715258415781,-0.12338322304596326,-0.08492189164890367,0.018014339800535253,-0.0560453456115007,-0.1361120054914662,-0.09276290265893453,-0.11376445351599876,-0.15757762555536478,-0.08049670650319651,-0.11425965263381063,-0.003395759283839644,-0.0020201829101895775,-0.1326101449879165,-0.13512303716001542,-0.07853380715705535,-0.12259112863926808,-0.0015601503107400027,-0.08148736163212021,-0.11326366628536232,-0.10441757841571592,-0.07520840032448298,-0.1356657995552525,-0.10834362549732655
10:10:00,-0.008770544518039226,0.010807123335856287,0.042710479866302324,-0.029755102490822777,-0.20367387172307458,-0.13304287549790714,-0.19090841441178333,0.003935110660501278,-0.0023574398404698576,-0.014895201102884458,-0.06525629970736561,-0.06139832835401892,-0.03121588667638934,-0.04155096279112111,0.03780463352197088,-0.15404113738665065,-0.1105772497564899,-0.023702780010472466,-0.0882016109449425,-0.04855399752855575,-0.023902687916802806,-0.1600310841774385,-0.10639797199660793,-0.08297840666103264,0.013327680638306116,0.005493659157160645,-0.20969927795686116,-0.03779023548975433,-0.06917537375567318,-0.0843885646292428,-0.04034396022429914,-0.05875283982143732,-0.015923600169067784,-0.022195909955701455,-0.15788742816394297,-0.1395203470297216,-0.028729472690534625,-0.08273109228137566,-0.05414333340451723,-0.15485527563254795,-0.059091757812457166,0.0066058425540775415,-0.1149335284447585,-0.3031296662623872,-0.05877411044048057,-0.1069134811364965,-0.06369256071349817,-0.1156826042523349,-0.07044615117584369,-0.059934388448621985,-0.14127579512386396,-0.011333646133392997,-0.020205278659574555,-0.18665541963160498,-0.1810615653572909,-0.16788153784820542,-0.06002651353415355,-0.045953034187790794,-0.05429638675717084,-0.058670306062389224,-0.07380363055188217,-0.011929536309100751,-0.07852280050734363,-0.08167272018359009,-0.1015893243896132,-0.10318185557891879,-0.09975297771281676,-0.07517205090686126,0.022778359131371544,-0.07587072293550755,-0.09818183131601836,-0.09747067819538334,-0.10738756443999241,-0.093346971307174,-0.11436587982021765,0.0011812028916756833,-0.19503509166126046,-0.14151758526316918,-0.04366205332493572,-0.03312688771606083,-0.042163001115773625,-0.03549396044055284,-0.0012646943099167453,-0.06134985387150092,-0.003866972846279627,-0.028465024686289673,-0.11215297223629729,-0.09826186588760501,-0.1445272153119445,-0.06668148882729531,-0.06215026265870889,-0.11896839732788388,-0.05576980398739794,-0.13078806050365455,-0.13327398144131775,-0.06003271326110408,-0.07427114539286565,0.0022210953315821395,-0.055565141230906806,-0.17161221744537716,-0.14613007421960433,-0.1376882576341308,-0.14984788801676463,-0.09447104102329806,-0.10607101401582492,0.0085527491327571,-0.010827519424540879,-0.1514883130993052,-0.1768444201327723,-0.08740936106225401,-0.11874441396967404,-0.010556431357975222,-0.12253942829873214,-0.10299243315221275,-0.105812602226138,-0.08001570664902762,-0.10758855958656635,-0.06838173135274603
